1551475028.867048	40.162858	-88.307717	199.918335
1551475028.886046	40.162858	-88.307717	199.918488
1551475028.906078	40.162858	-88.307717	199.918518
1551475028.926073	40.162858	-88.307717	199.918274
1551475028.946450	40.162858	-88.307717	199.918259
1551475028.966163	40.162858	-88.307717	199.918320
1551475028.989039	40.162858	-88.307717	199.918747
1551475029.006881	40.162858	-88.307717	199.918823
1551475029.026973	40.162858	-88.307717	199.918808
1551475029.047341	40.162858	-88.307717	199.918793
1551475043.905773	40.162858	-88.307716	200.888107
1551475043.925764	40.162858	-88.307716	200.889038
1551475043.946093	40.162858	-88.307716	200.889282
1551475043.965796	40.162858	-88.307716	200.889908
1551475043.985931	40.162858	-88.307716	200.891937
1551475044.005744	40.162858	-88.307716	200.894638
1551475044.025815	40.162858	-88.307716	200.898499
1551475044.046132	40.162858	-88.307716	200.902588
1551475044.066685	40.162857	-88.307716	200.905396
1551475044.086645	40.162857	-88.307716	200.910233
1551475044.105989	40.162857	-88.307716	200.915344
1551475044.125910	40.162857	-88.307716	200.917816
1551475044.146147	40.162857	-88.307716	200.920929
1551475044.165930	40.162857	-88.307716	200.922180
1551475044.186063	40.162857	-88.307716	200.922760
1551475044.205824	40.162857	-88.307716	200.924698
1551475044.225989	40.162857	-88.307716	200.929092
1551475044.246150	40.162857	-88.307716	200.932343
1551475044.266796	40.162857	-88.307716	200.937500
1551475044.285865	40.162857	-88.307716	200.940216
1551475044.305773	40.162857	-88.307716	200.945404
1551475044.325794	40.162857	-88.307716	200.946701
1551475044.346108	40.162857	-88.307716	200.950699
1551475044.365937	40.162857	-88.307716	200.954941
1551475044.385807	40.162857	-88.307716	200.960266
1551475044.405777	40.162857	-88.307716	200.964951
1551475044.425718	40.162857	-88.307716	200.973282
1551475044.446119	40.162857	-88.307716	200.979340
1551475044.466645	40.162857	-88.307716	200.984467
1551475044.485727	40.162857	-88.307716	200.987808
1551475044.505778	40.162857	-88.307716	200.994858
1551475044.525746	40.162857	-88.307716	201.004105
1551475044.546114	40.162857	-88.307716	201.014725
1551475044.565798	40.162857	-88.307716	201.025467
1551475044.585948	40.162857	-88.307716	201.039062
1551475044.605782	40.162857	-88.307716	201.052780
1551475044.625806	40.162857	-88.307716	201.066711
1551475044.646110	40.162857	-88.307716	201.079651
1551475044.666614	40.162857	-88.307716	201.094040
1551475044.685779	40.162857	-88.307716	201.105606
1551475044.705722	40.162857	-88.307716	201.119827
1551475044.725748	40.162857	-88.307716	201.135666
1551475044.746110	40.162857	-88.307716	201.150986
1551475044.765820	40.162857	-88.307716	201.166443
1551475044.785939	40.162857	-88.307716	201.179901
1551475044.805718	40.162857	-88.307716	201.196121
1551475044.825770	40.162857	-88.307716	201.213394
1551475044.846124	40.162857	-88.307716	201.227875
1551475044.866673	40.162857	-88.307716	201.246414
1551475044.885857	40.162857	-88.307716	201.264816
1551475044.905728	40.162857	-88.307716	201.281387
1551475044.925772	40.162857	-88.307716	201.297546
1551475044.946115	40.162857	-88.307716	201.317703
1551475044.965843	40.162857	-88.307716	201.339920
1551475044.985845	40.162857	-88.307716	201.361526
1551475045.005681	40.162857	-88.307716	201.382431
1551475045.025769	40.162857	-88.307716	201.403168
1551475045.046102	40.162857	-88.307716	201.427658
1551475045.066694	40.162857	-88.307716	201.451111
1551475045.085721	40.162857	-88.307716	201.474960
1551475045.105740	40.162857	-88.307716	201.501892
1551475045.125741	40.162857	-88.307716	201.525299
1551475045.146100	40.162857	-88.307716	201.550293
1551475045.165823	40.162857	-88.307716	201.579453
1551475045.185842	40.162857	-88.307716	201.611374
1551475045.205745	40.162857	-88.307716	201.640945
1551475045.225719	40.162857	-88.307716	201.671234
1551475045.246097	40.162857	-88.307716	201.705414
1551475045.266607	40.162857	-88.307716	201.739120
1551475045.285720	40.162857	-88.307716	201.772034
1551475045.305764	40.162857	-88.307716	201.806808
1551475045.325726	40.162857	-88.307716	201.843719
1551475045.346098	40.162857	-88.307716	201.880295
1551475045.365782	40.162857	-88.307716	201.921494
1551475045.385931	40.162857	-88.307716	201.963211
1551475045.405768	40.162857	-88.307716	202.002533
1551475045.425716	40.162857	-88.307716	202.040985
1551475045.446102	40.162857	-88.307716	202.082001
1551475045.466628	40.162857	-88.307716	202.121216
1551475045.485763	40.162857	-88.307716	202.161774
1551475045.505683	40.162857	-88.307716	202.205032
1551475045.525729	40.162857	-88.307716	202.248215
1551475045.546102	40.162857	-88.307716	202.290268
1551475045.565769	40.162857	-88.307716	202.335251
1551475045.585936	40.162857	-88.307716	202.386230
1551475045.605689	40.162857	-88.307716	202.436081
1551475045.625742	40.162857	-88.307716	202.479706
1551475045.646101	40.162857	-88.307716	202.530655
1551475045.666762	40.162857	-88.307716	202.585083
1551475045.685686	40.162857	-88.307716	202.638214
1551475045.705704	40.162858	-88.307716	202.688873
1551475045.725760	40.162858	-88.307716	202.741104
1551475045.746097	40.162858	-88.307716	202.796265
1551475045.765815	40.162858	-88.307716	202.850952
1551475045.785822	40.162858	-88.307716	202.903442
1551475045.805717	40.162858	-88.307716	202.959488
1551475045.825689	40.162858	-88.307716	203.016724
1551475045.846098	40.162858	-88.307716	203.075134
1551475045.866633	40.162858	-88.307716	203.131638
1551475045.885694	40.162858	-88.307716	203.193298
1551475045.905765	40.162858	-88.307716	203.259964
1551475045.925763	40.162858	-88.307716	203.325165
1551475045.946102	40.162858	-88.307716	203.387985
1551475045.965772	40.162858	-88.307716	203.449905
1551475045.985821	40.162858	-88.307716	203.515396
1551475046.005719	40.162858	-88.307716	203.584885
